dataset,method,method_variant,seed,budget,exact_oracle_calls,selected_positive_units,selected_distinct_reference_events,positive_duplicate_burden,event_precision,event_recall,event_f1,event_count_error,predicted_event_count,reference_event_count,tiou_03,tiou_05,matched_mean_iou,overmerge,oversplit,returned_seconds,overcoverage_ratio,event_recall_per_returned_minute
development,random,uniform_nested,92,50,50.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.038461538461538464,0.038461538461538464,0.27739485981308526,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,random,uniform_nested,92,80,80.0,8.0,8.0,0.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.1804368970688711,0.0,0.0,80.0,0.5398110661268615,0.23076923076923078
development,random,uniform_nested,92,100,100.0,10.0,10.0,0.0,1.0,0.38461538461538464,0.5555555555555556,16.0,10.0,26.0,0.038461538461538464,0.038461538461538464,0.1583495176550955,0.0,0.0,100.0,0.6747638326585768,0.23076923076923078
development,random,uniform_nested,93,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,93,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,93,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,93,50,50.0,8.0,7.0,1.0,0.875,0.2692307692307692,0.411764705882353,18.0,8.0,26.0,0.07692307692307693,0.07692307692307693,0.3247249451147628,0.0,1.0,80.0,0.5398110661268615,0.20192307692307693
development,random,uniform_nested,93,80,80.0,12.0,10.0,2.0,0.9090909090909091,0.38461538461538464,0.5405405405405405,15.0,11.0,26.0,0.11538461538461539,0.11538461538461539,0.29480746158033283,0.0,1.0,120.0,0.8097165991902922,0.19230769230769232
development,random,uniform_nested,93,100,100.0,14.0,11.0,3.0,0.8461538461538461,0.4230769230769231,0.5641025641025641,13.0,13.0,26.0,0.11538461538461539,0.11538461538461539,0.27437041961848424,0.0,2.0,140.0,0.9446693657220075,0.1813186813186813
development,random,uniform_nested,94,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,94,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,94,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,94,50,50.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.06999999999998181,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,94,80,80.0,5.0,5.0,0.0,1.0,0.19230769230769232,0.32258064516129037,21.0,5.0,26.0,0.07692307692307693,0.07692307692307693,0.4196149231606611,0.0,0.0,50.0,0.3373819163292884,0.23076923076923078
development,random,uniform_nested,94,100,100.0,8.0,7.0,1.0,0.875,0.2692307692307692,0.411764705882353,18.0,8.0,26.0,0.07692307692307693,0.07692307692307693,0.3197249451147527,0.0,1.0,80.0,0.5398110661268615,0.20192307692307693
development,random,uniform_nested,95,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,95,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.06999999999998181,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,95,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.038461538461538464,0.038461538461538464,0.5022897196261671,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,95,50,50.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.038461538461538464,0.038461538461538464,0.37616505885032364,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,95,80,80.0,9.0,7.0,2.0,0.875,0.2692307692307692,0.411764705882353,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.2139158448356589,0.0,1.0,90.0,0.6072874493927192,0.1794871794871795
development,random,uniform_nested,95,100,100.0,12.0,9.0,3.0,1.0,0.34615384615384615,0.5142857142857142,17.0,9.0,26.0,0.07692307692307693,0.038461538461538464,0.2055824876052103,0.0,0.0,120.0,0.8097165991902922,0.17307692307692307
development,random,uniform_nested,96,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,96,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,96,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.09695786864932071,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,96,50,50.0,5.0,5.0,0.0,1.0,0.19230769230769232,0.32258064516129037,21.0,5.0,26.0,0.038461538461538464,0.038461538461538464,0.25369903531019206,0.0,0.0,50.0,0.3373819163292884,0.23076923076923078
development,random,uniform_nested,96,80,80.0,8.0,8.0,0.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.18481189706886608,0.0,0.0,80.0,0.5398110661268615,0.23076923076923078
development,random,uniform_nested,96,100,100.0,11.0,10.0,1.0,0.9090909090909091,0.38461538461538464,0.5405405405405405,15.0,11.0,26.0,0.038461538461538464,0.038461538461538464,0.1583495176550924,0.0,1.0,110.0,0.7422402159244345,0.20979020979020982
development,random,uniform_nested,97,5,5.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.038461538461538464,0.038461538461538464,0.9345794392523523,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,97,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.038461538461538464,0.038461538461538464,0.9345794392523523,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,97,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.038461538461538464,0.038461538461538464,0.5022897196261671,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,97,50,50.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.038461538461538464,0.038461538461538464,0.35819314641743866,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,97,80,80.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.038461538461538464,0.038461538461538464,0.28614485981308013,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,random,uniform_nested,97,100,100.0,10.0,9.0,1.0,0.9,0.34615384615384615,0.5,16.0,10.0,26.0,0.038461538461538464,0.038461538461538464,0.17205501961677505,0.0,1.0,100.0,0.6747638326585768,0.20769230769230768
development,random,uniform_nested,98,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,98,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,98,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,98,50,50.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,98,80,80.0,8.0,6.0,2.0,0.8571428571428571,0.23076923076923078,0.36363636363636365,19.0,7.0,26.0,0.0,0.0,0.09380524576620623,0.0,1.0,80.0,0.5398110661268615,0.1730769230769231
development,random,uniform_nested,98,100,100.0,9.0,7.0,2.0,0.875,0.2692307692307692,0.411764705882353,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.21391584483565282,0.0,1.0,90.0,0.6072874493927192,0.1794871794871795
development,random,uniform_nested,99,5,5.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.038461538461538464,0.038461538461538464,0.5022897196261656,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,99,10,10.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.038461538461538464,0.038461538461538464,0.5022897196261656,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,99,20,20.0,6.0,5.0,1.0,0.8333333333333334,0.19230769230769232,0.3125,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.2466990353101927,0.0,1.0,60.0,0.4048582995951461,0.19230769230769232
development,random,uniform_nested,99,50,50.0,9.0,6.0,3.0,0.75,0.23076923076923078,0.3529411764705882,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.23790181897493037,0.0,2.0,90.0,0.6072874493927192,0.15384615384615385
development,random,uniform_nested,99,80,80.0,11.0,8.0,3.0,0.8,0.3076923076923077,0.4444444444444444,16.0,10.0,26.0,0.07692307692307693,0.07692307692307693,0.3039987941377371,0.0,2.0,110.0,0.7422402159244345,0.16783216783216784
development,random,uniform_nested,99,100,100.0,12.0,8.0,4.0,0.8,0.3076923076923077,0.4444444444444444,16.0,10.0,26.0,0.11538461538461539,0.11538461538461539,0.3664987941377371,0.0,2.0,120.0,0.8097165991902922,0.15384615384615385
development,arc_shared_k3,threshold_0.4_exact_fill,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,arc_shared_k3,threshold_0.4_exact_fill,0,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,0,20,20.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.0,0.0,0.05833333333332954,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,0,50,50.0,5.0,5.0,0.0,1.0,0.19230769230769232,0.32258064516129037,21.0,5.0,26.0,0.0,0.0,0.06299999999999044,0.0,0.0,50.0,0.3373819163292884,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,0,80,80.0,7.0,6.0,1.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.1416666666666572,0.0,0.0,70.0,0.4723346828610038,0.1978021978021978
development,arc_shared_k3,threshold_0.4_exact_fill,0,100,100.0,7.0,6.0,1.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.1416666666666572,0.0,0.0,70.0,0.4723346828610038,0.1978021978021978
development,arc_shared_k3,threshold_0.4_exact_fill,1,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,arc_shared_k3,threshold_0.4_exact_fill,1,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.06999999999998181,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,1,20,20.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.06999999999998181,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,1,50,50.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.0,0.0,0.06999999999998749,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,1,80,80.0,7.0,6.0,1.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.14749999999998714,0.0,0.0,70.0,0.4723346828610038,0.1978021978021978
development,arc_shared_k3,threshold_0.4_exact_fill,1,100,100.0,9.0,8.0,1.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.1281249999999858,0.0,0.0,90.0,0.6072874493927192,0.20512820512820515
development,arc_shared_k3,threshold_0.4_exact_fill,2,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,arc_shared_k3,threshold_0.4_exact_fill,2,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.06999999999998181,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,2,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.06999999999999318,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,2,50,50.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.0,0.0,0.06999999999998749,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,2,80,80.0,7.0,6.0,1.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.14749999999998714,0.0,0.0,70.0,0.4723346828610038,0.1978021978021978
development,arc_shared_k3,threshold_0.4_exact_fill,2,100,100.0,8.0,7.0,1.0,1.0,0.2692307692307692,0.42424242424242425,19.0,7.0,26.0,0.038461538461538464,0.038461538461538464,0.1364285714285578,0.0,0.0,80.0,0.5398110661268615,0.20192307692307693
development,arc_shared_k3,threshold_0.4_exact_fill,3,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,arc_shared_k3,threshold_0.4_exact_fill,3,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,arc_shared_k3,threshold_0.4_exact_fill,3,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.05249999999999204,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,3,50,50.0,6.0,5.0,1.0,1.0,0.19230769230769232,0.32258064516129037,21.0,5.0,26.0,0.038461538461538464,0.038461538461538464,0.15599999999998776,0.0,0.0,60.0,0.4048582995951461,0.19230769230769232
development,arc_shared_k3,threshold_0.4_exact_fill,3,80,80.0,8.0,7.0,1.0,1.0,0.2692307692307692,0.42424242424242425,19.0,7.0,26.0,0.038461538461538464,0.038461538461538464,0.1314285714285575,0.0,0.0,80.0,0.5398110661268615,0.20192307692307693
development,arc_shared_k3,threshold_0.4_exact_fill,3,100,100.0,9.0,8.0,1.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.12374999999998551,0.0,0.0,90.0,0.6072874493927192,0.20512820512820515
development,arc_shared_k3,threshold_0.4_exact_fill,4,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,arc_shared_k3,threshold_0.4_exact_fill,4,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,arc_shared_k3,threshold_0.4_exact_fill,4,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,arc_shared_k3,threshold_0.4_exact_fill,4,50,50.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.06999999999998181,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,4,80,80.0,5.0,5.0,0.0,1.0,0.19230769230769232,0.32258064516129037,21.0,5.0,26.0,0.0,0.0,0.06999999999998635,0.0,0.0,50.0,0.3373819163292884,0.23076923076923078
development,arc_shared_k3,threshold_0.4_exact_fill,4,100,100.0,8.0,7.0,1.0,1.0,0.2692307692307692,0.42424242424242425,19.0,7.0,26.0,0.038461538461538464,0.038461538461538464,0.13142857142856074,0.0,0.0,80.0,0.5398110661268615,0.20192307692307693
development,arc_native_descriptive,historical_native_materializer,-1,5,5.0,,,,0.2549803921568627,0.5,0.3377079061289587,,,,,,,,,1886.0,,
development,arc_native_descriptive,historical_native_materializer,-1,10,10.0,,,,0.2618823529411764,0.5076923076923077,0.345522898154477,,,,,,,,,1862.0,,
development,arc_native_descriptive,historical_native_materializer,-1,20,20.0,,,,0.2673846153846153,0.5307692307692308,0.3556005398110661,,,,,,,,,1830.0,,
development,arc_native_descriptive,historical_native_materializer,-1,50,50.0,,,,0.2937008879023307,0.5692307692307692,0.3873842382836386,,,,,,,,,1714.0,,
development,arc_native_descriptive,historical_native_materializer,-1,80,80.0,,,,0.3209656969170647,0.6,0.4181379476087479,,,,,,,,,1630.0,,
development,arc_native_descriptive,historical_native_materializer,-1,100,100.0,,,,0.3420140177283034,0.6153846153846154,0.4394947704243478,,,,,,,,,1552.0,,
