run_id,method,family,task_id,deadline_name,replicate,action,checkpoint_index,confirmed_events,elapsed_seconds,frontier_candidates,frontier_temporal_entropy,frontier_unique_temporal_cells,observed_units,physical_oracle_calls,snapshot_path,temporal_coverage,event_precision,event_recall,event_f1,unique_confirmed_events
exposure_temporal_nms__Y8__V0_Q1__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,0,initial_commit,0,0,0.03047412,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,0,scan,1,0,0.968208174,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,0,scan,2,0,1.912361276,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,0,scan,3,0,2.874380472,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,0,query,4,0,19.12972334,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,1,initial_commit,0,0,0.02584859,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,1,scan,1,0,0.908024621,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,1,scan,2,0,1.810083311,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,1,scan,3,0,2.696622242,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,1,query,4,0,19.004103421,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,2,initial_commit,0,0,0.030591199,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,2,scan,1,0,0.943602285,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,2,scan,2,0,1.856300057,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,2,scan,3,0,2.803466953,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_high,2,query,4,0,19.264480301,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,0,initial_commit,0,0,0.030508584,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,0,scan,1,0,1.101973872,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,0,scan,2,0,2.176641976,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,0,scan,3,0,3.212436558,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,0,query,4,0,19.644304535,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,1,initial_commit,0,0,0.027985156,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,1,scan,1,0,1.038482597,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,1,scan,2,0,2.050089599,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,1,scan,3,0,3.141218206,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,1,query,4,0,19.460778443,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,2,initial_commit,0,0,0.027477118,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,2,scan,1,0,0.948125776,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,2,scan,2,0,1.848656396,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,2,scan,3,0,2.781667941,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q1__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q1,T_transition,2,query,4,0,19.226122152,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,0,initial_commit,0,0,0.024276977,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,0,scan,1,0,0.950574727,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,0,scan,2,0,1.851906394,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,0,scan,3,0,2.753314884,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,0,query,4,1,19.978601142,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
exposure_temporal_nms__Y8__V0_Q2__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,1,initial_commit,0,0,0.026752516,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,1,scan,1,0,0.953475951,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,1,scan,2,0,1.85776761,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,1,scan,3,0,2.79113441,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,1,query,4,1,20.037243026,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
exposure_temporal_nms__Y8__V0_Q2__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,2,initial_commit,0,0,0.025693901,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,2,scan,1,0,0.913168928,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,2,scan,2,0,1.784062728,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,2,scan,3,0,2.673627635,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_high__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_high,2,query,4,1,19.934831457,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
exposure_temporal_nms__Y8__V0_Q2__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,0,initial_commit,0,0,0.025455066,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,0,scan,1,0,0.898026367,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,0,scan,2,0,1.797735665,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,0,scan,3,0,2.746296872,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r00__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,0,query,4,1,20.157569941,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
exposure_temporal_nms__Y8__V0_Q2__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,1,initial_commit,0,0,0.026594902,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,1,scan,1,0,0.871260823,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,1,scan,2,0,1.715957792,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,1,scan,3,0,2.588999697,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r01__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,1,query,4,1,19.896172106,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
exposure_temporal_nms__Y8__V0_Q2__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,2,initial_commit,0,0,0.025996676,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,2,scan,1,0,0.882907093,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,2,scan,2,0,1.768921744,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V0_Q2__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V0_Q2,T_transition,2,scan,3,0,2.673150439,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
