method,budget,trial,oracle_calls,seed_calls,boundary_calls,split_calls,recall,precision,num_pred_clips
expbin_proxy_q0.3_r2,50,32,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,32,52,6,46,0,0.0,0.0,2
frame_stitch,50,33,50,0,0,0,0.0,0.0,12
expbin_dense_split,50,33,52,1,24,27,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,50,33,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,33,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,33,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,33,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,33,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,33,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,33,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,33,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r3,50,33,52,4,48,0,0.05555555555555555,0.5,2
frame_stitch,50,34,50,0,0,0,0.0,0.0,18
expbin_dense_split,50,34,52,3,30,19,0.0,0.0,0
expbin_proxy_q0.1_r1,50,34,52,8,44,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r2,50,34,52,8,44,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r3,50,34,52,8,44,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,50,34,52,8,41,3,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,50,34,52,8,40,4,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,50,34,52,8,40,4,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,50,34,52,8,41,3,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r2,50,34,52,8,40,4,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r3,50,34,52,8,40,4,0.05555555555555555,0.3333333333333333,3
frame_stitch,50,35,50,0,0,0,0.0,0.0,11
expbin_dense_split,50,35,52,2,36,14,0.0,0.0,1
expbin_proxy_q0.1_r1,50,35,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.1_r2,50,35,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.1_r3,50,35,50,2,36,12,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,50,35,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.2_r2,50,35,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.2_r3,50,35,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.3_r1,50,35,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.3_r2,50,35,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.3_r3,50,35,50,2,36,12,0.0,0.0,2
frame_stitch,50,36,50,0,0,0,0.0,0.0,14
expbin_dense_split,50,36,52,2,30,20,0.0,0.0,1
expbin_proxy_q0.1_r1,50,36,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,36,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,36,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,36,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,36,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,36,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,36,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,36,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r3,50,36,52,4,48,0,0.05555555555555555,0.5,2
frame_stitch,50,37,50,0,0,0,0.0,0.0,16
expbin_dense_split,50,37,52,2,31,19,0.0,0.0,0
expbin_proxy_q0.1_r1,50,37,52,4,48,0,0.0,0.0,3
expbin_proxy_q0.1_r2,50,37,52,4,48,0,0.0,0.0,3
expbin_proxy_q0.1_r3,50,37,52,4,48,0,0.0,0.0,3
expbin_proxy_q0.2_r1,50,37,52,4,45,3,0.0,0.0,3
expbin_proxy_q0.2_r2,50,37,52,4,44,4,0.0,0.0,3
expbin_proxy_q0.2_r3,50,37,52,4,43,5,0.0,0.0,3
expbin_proxy_q0.3_r1,50,37,52,4,45,3,0.0,0.0,3
expbin_proxy_q0.3_r2,50,37,52,4,44,4,0.0,0.0,3
expbin_proxy_q0.3_r3,50,37,52,4,43,5,0.0,0.0,3
frame_stitch,50,38,50,0,0,0,0.0,0.0,18
expbin_dense_split,50,38,52,8,22,22,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,50,38,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,38,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,38,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,38,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,38,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,38,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,38,52,3,39,10,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,38,52,3,33,16,0.1111111111111111,1.0,2
expbin_proxy_q0.3_r3,50,38,52,3,31,18,0.05555555555555555,0.5,2
frame_stitch,50,39,50,0,0,0,0.0,0.0,15
expbin_dense_split,50,39,52,4,36,12,0.0,0.0,0
expbin_proxy_q0.1_r1,50,39,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,39,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,39,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,39,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,39,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,39,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,39,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.3_r2,50,39,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,39,52,6,46,0,0.0,0.0,2
frame_stitch,50,40,50,0,0,0,0.0,0.0,21
expbin_dense_split,50,40,52,2,32,18,0.0,0.0,0
expbin_proxy_q0.1_r1,50,40,52,6,34,12,0.0,0.0,2
expbin_proxy_q0.1_r2,50,40,50,3,32,15,0.0,0.0,2
expbin_proxy_q0.1_r3,50,40,50,2,32,16,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,40,50,2,32,16,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,40,50,2,32,16,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,40,50,2,32,16,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,40,50,2,32,16,0.0,0.0,2
expbin_proxy_q0.3_r2,50,40,50,2,32,16,0.0,0.0,2
expbin_proxy_q0.3_r3,50,40,50,2,32,16,0.0,0.0,2
frame_stitch,50,41,50,0,0,0,0.0,0.0,14
expbin_dense_split,50,41,52,1,22,29,0.0,0.0,0
expbin_proxy_q0.1_r1,50,41,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,41,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,41,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,41,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,41,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,41,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,41,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,41,50,4,46,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r3,50,41,50,4,46,0,0.05555555555555555,0.5,2
frame_stitch,50,42,50,0,0,0,0.0,0.0,16
expbin_dense_split,50,42,52,4,41,7,0.0,0.0,0
expbin_proxy_q0.1_r1,50,42,50,4,46,0,0.0,0.0,1
expbin_proxy_q0.1_r2,50,42,50,4,46,0,0.0,0.0,1
expbin_proxy_q0.1_r3,50,42,50,4,46,0,0.0,0.0,1
expbin_proxy_q0.2_r1,50,42,50,4,46,0,0.0,0.0,1
expbin_proxy_q0.2_r2,50,42,50,4,46,0,0.0,0.0,1
expbin_proxy_q0.2_r3,50,42,50,4,46,0,0.0,0.0,1
expbin_proxy_q0.3_r1,50,42,50,4,46,0,0.0,0.0,1
expbin_proxy_q0.3_r2,50,42,50,4,46,0,0.0,0.0,1
expbin_proxy_q0.3_r3,50,42,50,4,46,0,0.0,0.0,1
frame_stitch,50,43,50,0,0,0,0.0,0.0,10
expbin_dense_split,50,43,52,10,22,20,0.0,0.0,0
expbin_proxy_q0.1_r1,50,43,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,43,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,43,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,43,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,43,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,43,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,43,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.3_r2,50,43,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,43,52,13,39,0,0.0,0.0,2
frame_stitch,50,44,50,0,0,0,0.0,0.0,13
expbin_dense_split,50,44,52,6,33,13,0.0,0.0,0
expbin_proxy_q0.1_r1,50,44,51,10,41,0,0.0,0.0,1
expbin_proxy_q0.1_r2,50,44,51,10,41,0,0.0,0.0,1
expbin_proxy_q0.1_r3,50,44,51,10,41,0,0.0,0.0,1
expbin_proxy_q0.2_r1,50,44,51,10,41,0,0.0,0.0,1
expbin_proxy_q0.2_r2,50,44,51,10,41,0,0.0,0.0,1
expbin_proxy_q0.2_r3,50,44,51,10,41,0,0.0,0.0,1
expbin_proxy_q0.3_r1,50,44,51,10,41,0,0.0,0.0,1
expbin_proxy_q0.3_r2,50,44,51,10,41,0,0.0,0.0,1
expbin_proxy_q0.3_r3,50,44,51,10,41,0,0.0,0.0,1
frame_stitch,50,45,50,0,0,0,0.0,0.0,19
expbin_dense_split,50,45,52,5,24,23,0.0,0.0,0
expbin_proxy_q0.1_r1,50,45,52,7,45,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,45,52,7,45,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,45,52,7,45,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,45,52,7,45,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,45,52,7,45,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,45,52,7,45,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,45,52,7,45,0,0.0,0.0,2
expbin_proxy_q0.3_r2,50,45,52,7,45,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,45,52,7,45,0,0.0,0.0,2
frame_stitch,50,46,50,0,0,0,0.0,0.0,22
expbin_dense_split,50,46,52,3,26,23,0.0,0.0,1
expbin_proxy_q0.1_r1,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r2,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r3,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r1,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r2,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r3,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r1,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r2,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r3,50,46,52,5,47,0,0.1111111111111111,0.6666666666666666,3
frame_stitch,50,47,50,0,0,0,0.0,0.0,21
expbin_dense_split,50,47,52,4,18,30,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,50,47,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,47,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,47,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,47,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,47,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,47,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,47,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.3_r2,50,47,52,13,39,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,47,52,13,39,0,0.0,0.0,2
frame_stitch,50,48,50,0,0,0,0.0,0.0,14
expbin_dense_split,50,48,52,4,26,22,0.0,0.0,0
expbin_proxy_q0.1_r1,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r2,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r3,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r1,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r2,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r3,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r1,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r2,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r3,50,48,52,8,44,0,0.1111111111111111,0.6666666666666666,3
frame_stitch,50,49,50,0,0,0,0.0,0.0,18
expbin_dense_split,50,49,52,1,32,19,0.0,0.0,0
expbin_proxy_q0.1_r1,50,49,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,49,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,49,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,49,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,49,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,49,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,49,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,49,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r3,50,49,52,3,49,0,0.05555555555555555,0.5,2
frame_stitch,50,50,50,0,0,0,0.0,0.0,22
expbin_dense_split,50,50,52,2,22,28,0.0,0.0,0
expbin_proxy_q0.1_r1,50,50,51,3,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,50,51,3,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,50,51,3,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,50,51,3,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,50,51,3,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,50,51,3,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,50,51,3,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,50,51,3,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r3,50,50,51,3,48,0,0.05555555555555555,0.5,2
frame_stitch,50,51,50,0,0,0,0.0,0.0,21
expbin_dense_split,50,51,52,6,36,10,0.0,0.0,0
expbin_proxy_q0.1_r1,50,51,50,5,32,13,0.0,0.0,2
expbin_proxy_q0.1_r2,50,51,50,5,32,13,0.0,0.0,2
expbin_proxy_q0.1_r3,50,51,50,5,32,13,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,50,51,50,5,32,13,0.0,0.0,2
expbin_proxy_q0.2_r2,50,51,50,5,32,13,0.0,0.0,2
expbin_proxy_q0.2_r3,50,51,50,5,32,13,0.0,0.0,2
expbin_proxy_q0.3_r1,50,51,50,5,32,13,0.0,0.0,2
expbin_proxy_q0.3_r2,50,51,50,5,32,13,0.0,0.0,2
expbin_proxy_q0.3_r3,50,51,50,5,32,13,0.0,0.0,2
frame_stitch,50,52,50,0,0,0,0.0,0.0,13
expbin_dense_split,50,52,52,4,25,23,0.0,0.0,0
expbin_proxy_q0.1_r1,50,52,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,52,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,52,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,52,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,52,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,52,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,52,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.3_r2,50,52,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,52,52,5,47,0,0.0,0.0,2
frame_stitch,50,53,50,0,0,0,0.0,0.0,16
expbin_dense_split,50,53,52,1,32,19,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,50,53,50,1,32,17,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r2,50,53,50,1,32,17,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r3,50,53,50,1,32,17,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,50,53,50,1,32,17,0.0,0.0,2
expbin_proxy_q0.2_r2,50,53,50,1,32,17,0.0,0.0,2
expbin_proxy_q0.2_r3,50,53,50,1,32,17,0.0,0.0,2
expbin_proxy_q0.3_r1,50,53,50,1,32,17,0.0,0.0,2
expbin_proxy_q0.3_r2,50,53,50,1,32,17,0.0,0.0,2
expbin_proxy_q0.3_r3,50,53,50,1,32,17,0.0,0.0,2
frame_stitch,50,54,50,0,0,0,0.0,0.0,18
expbin_dense_split,50,54,52,1,26,25,0.0,0.0,1
expbin_proxy_q0.1_r1,50,54,52,2,50,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,54,52,2,50,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,54,52,2,50,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,54,52,2,50,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,54,52,2,50,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,54,52,2,50,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,54,50,1,26,23,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,54,50,1,26,23,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r3,50,54,50,1,26,23,0.05555555555555555,0.5,2
frame_stitch,50,55,50,0,0,0,0.0,0.0,14
expbin_dense_split,50,55,52,4,34,14,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,50,55,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,55,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,55,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,55,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,55,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,55,52,5,47,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,55,50,4,34,12,0.0,0.0,2
expbin_proxy_q0.3_r2,50,55,50,4,34,12,0.0,0.0,2
expbin_proxy_q0.3_r3,50,55,50,4,34,12,0.0,0.0,2
frame_stitch,50,56,50,0,0,0,0.0,0.0,23
expbin_dense_split,50,56,52,1,32,19,0.0,0.0,0
expbin_proxy_q0.1_r1,50,56,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,56,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,56,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,56,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,56,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,56,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,56,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.3_r2,50,56,52,6,46,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,56,52,6,46,0,0.0,0.0,2
frame_stitch,50,57,50,0,0,0,0.0,0.0,19
expbin_dense_split,50,57,52,2,32,18,0.0,0.0,0
expbin_proxy_q0.1_r1,50,57,52,3,49,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,57,52,3,49,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,57,52,3,49,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,57,52,3,49,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,57,52,3,49,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,57,52,3,49,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,57,52,3,49,0,0.0,0.0,2
expbin_proxy_q0.3_r2,50,57,52,3,49,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,57,52,3,49,0,0.0,0.0,2
frame_stitch,50,58,50,0,0,0,0.0,0.0,19
expbin_dense_split,50,58,52,2,36,14,0.0,0.0,0
expbin_proxy_q0.1_r1,50,58,50,11,36,3,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,58,50,9,36,5,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,58,50,7,36,7,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,58,50,2,36,12,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,58,50,2,36,12,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,58,50,2,36,12,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,58,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.3_r2,50,58,50,2,36,12,0.0,0.0,2
expbin_proxy_q0.3_r3,50,58,50,2,36,12,0.0,0.0,2
frame_stitch,50,59,50,0,0,0,0.0,0.0,12
expbin_dense_split,50,59,52,2,35,15,0.0,0.0,0
expbin_proxy_q0.1_r1,50,59,50,12,35,3,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,59,50,10,35,5,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,59,50,8,35,7,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,59,50,2,35,13,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,59,50,2,35,13,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,59,50,2,35,13,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,59,50,2,35,13,0.0,0.0,2
expbin_proxy_q0.3_r2,50,59,50,2,35,13,0.0,0.0,2
expbin_proxy_q0.3_r3,50,59,50,2,35,13,0.0,0.0,2
frame_stitch,50,60,50,0,0,0,0.0,0.0,18
expbin_dense_split,50,60,52,2,35,15,0.0,0.0,1
expbin_proxy_q0.1_r1,50,60,50,7,43,0,0.0,0.0,1
expbin_proxy_q0.1_r2,50,60,50,7,43,0,0.0,0.0,1
expbin_proxy_q0.1_r3,50,60,50,7,43,0,0.0,0.0,1
expbin_proxy_q0.2_r1,50,60,50,7,43,0,0.0,0.0,1
expbin_proxy_q0.2_r2,50,60,50,7,43,0,0.0,0.0,1
expbin_proxy_q0.2_r3,50,60,50,7,43,0,0.0,0.0,1
expbin_proxy_q0.3_r1,50,60,50,7,43,0,0.0,0.0,1
expbin_proxy_q0.3_r2,50,60,50,7,43,0,0.0,0.0,1
expbin_proxy_q0.3_r3,50,60,50,7,43,0,0.0,0.0,1
frame_stitch,50,61,50,0,0,0,0.0,0.0,19
expbin_dense_split,50,61,52,1,32,19,0.0,0.0,0
expbin_proxy_q0.1_r1,50,61,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,61,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,61,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,61,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,61,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,61,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,61,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,61,52,3,49,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r3,50,61,52,3,49,0,0.05555555555555555,0.5,2
frame_stitch,50,62,50,0,0,0,0.0,0.0,17
expbin_dense_split,50,62,52,7,42,3,0.0,0.0,0
expbin_proxy_q0.1_r1,50,62,50,8,42,0,0.0,0.0,1
expbin_proxy_q0.1_r2,50,62,50,8,42,0,0.0,0.0,1
expbin_proxy_q0.1_r3,50,62,50,8,42,0,0.0,0.0,1
expbin_proxy_q0.2_r1,50,62,50,8,42,0,0.0,0.0,1
expbin_proxy_q0.2_r2,50,62,50,8,42,0,0.0,0.0,1
expbin_proxy_q0.2_r3,50,62,50,8,42,0,0.0,0.0,1
expbin_proxy_q0.3_r1,50,62,50,8,42,0,0.0,0.0,1
expbin_proxy_q0.3_r2,50,62,50,8,42,0,0.0,0.0,1
expbin_proxy_q0.3_r3,50,62,50,8,42,0,0.0,0.0,1
frame_stitch,50,63,50,0,0,0,0.0,0.0,19
expbin_dense_split,50,63,52,2,18,32,0.0,0.0,0
expbin_proxy_q0.1_r1,50,63,52,4,48,0,0.0,0.0,2
expbin_proxy_q0.1_r2,50,63,52,4,48,0,0.0,0.0,2
expbin_proxy_q0.1_r3,50,63,52,4,48,0,0.0,0.0,2
expbin_proxy_q0.2_r1,50,63,52,4,48,0,0.0,0.0,2
expbin_proxy_q0.2_r2,50,63,52,4,48,0,0.0,0.0,2
expbin_proxy_q0.2_r3,50,63,52,4,48,0,0.0,0.0,2
expbin_proxy_q0.3_r1,50,63,52,4,48,0,0.0,0.0,2
expbin_proxy_q0.3_r2,50,63,52,4,48,0,0.0,0.0,2
expbin_proxy_q0.3_r3,50,63,52,4,48,0,0.0,0.0,2
frame_stitch,50,64,50,0,0,0,0.0,0.0,21
expbin_dense_split,50,64,52,10,30,12,0.0,0.0,0
expbin_proxy_q0.1_r1,50,64,52,8,44,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,64,52,8,44,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,50,64,52,8,44,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,50,64,52,8,44,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,50,64,52,8,44,0,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,50,64,52,8,44,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,50,64,52,8,44,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r2,50,64,52,8,44,0,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r3,50,64,52,8,44,0,0.05555555555555555,0.5,2
frame_stitch,50,65,50,0,0,0,0.0,0.0,18
expbin_dense_split,50,65,52,1,28,23,0.0,0.0,1
expbin_proxy_q0.1_r1,50,65,52,4,48,0,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,50,65,52,4,48,0,0.05555555555555555,0.5,2
